loading dataset...
dataset loaded!
sampling dataset...
dataset sampled!
FULL Dataset: (287580, 2)
TRAIN Dataset: (230064, 2)
TEST Dataset: (57516, 2)
Starting Training!
Epoch: 1, Loss:  0.691360354423523
Epoch: 1, Loss:  0.08419948816299438
Epoch: 1, Loss:  0.0661173164844513
Epoch: 1, Loss:  0.06433168798685074
Epoch: 1, Loss:  0.08646411448717117
Epoch: 1, Loss:  0.07558148354291916
Epoch: 1, Loss:  0.06422659754753113
Epoch: 1, Loss:  0.057480692863464355
Epoch: 1, Loss:  0.06971518695354462
Epoch: 1, Loss:  0.037316106259822845
Epoch: 1, Loss:  0.06762862950563431
Epoch: 1, Loss:  0.07030779868364334
Epoch: 1, Loss:  0.09831683337688446
Epoch: 1, Loss:  0.044911596924066544
Epoch: 1, Loss:  0.0684853047132492
Epoch: 1, Loss:  0.06754181534051895
Epoch: 1, Loss:  0.07583785802125931
Epoch: 1, Loss:  0.10687994956970215
Epoch: 1, Loss:  0.04475940763950348
Epoch: 1, Loss:  0.06555541604757309
Epoch: 1, Loss:  0.05875833332538605
Epoch: 1, Loss:  0.08435889333486557
Epoch: 1, Loss:  0.07485295832157135
Epoch: 1, Loss:  0.07212838530540466
Epoch: 1, Loss:  0.06191334128379822
Epoch: 1, Loss:  0.09621120244264603
Epoch: 1, Loss:  0.11145678907632828
Epoch: 1, Loss:  0.07353874295949936
Epoch: 1, Loss:  0.045222312211990356
Epoch: 1, Loss:  0.08725231885910034
Epoch: 1, Loss:  0.09561879932880402
Epoch: 1, Loss:  0.06681850552558899
Epoch: 1, Loss:  0.07676631957292557
Epoch: 1, Loss:  0.10083237290382385
Epoch: 1, Loss:  0.10575197637081146
Epoch: 1, Loss:  0.07001444697380066
Epoch: 1, Loss:  0.03836964815855026
Epoch: 1, Loss:  0.06263238191604614
Epoch: 1, Loss:  0.08095888793468475
Epoch: 1, Loss:  0.07634981721639633
Epoch: 1, Loss:  0.08023781329393387
Epoch: 1, Loss:  0.05277502164244652
Epoch: 1, Loss:  0.07699739933013916
Epoch: 1, Loss:  0.061171602457761765
Epoch: 1, Loss:  0.06396017223596573
Epoch: 1, Loss:  0.07922445982694626
Epoch: 1, Loss:  0.04269076883792877
Epoch: 1, Loss:  0.09782080352306366
Epoch: 1, Loss:  0.07283715158700943
Epoch: 1, Loss:  0.06708929687738419
Epoch: 1, Loss:  0.06212850287556648
Epoch: 1, Loss:  0.06716031581163406
Epoch: 1, Loss:  0.08679287880659103
Epoch: 1, Loss:  0.08250653743743896
Epoch: 1, Loss:  0.07729405164718628
Epoch: 1, Loss:  0.06298362463712692
Epoch: 1, Loss:  0.04724019765853882
Epoch: 1, Loss:  0.08297491073608398
Hamming Score = 0.0
Accuracy Score = 0.0
F1 Score (Micro) = 0.0
F1 Score (Macro) = 0.0
Hamming Loss = 0.01901476503592829

[tune-metric]: {"epoch": 1, "val_acc": 0.0, "st_worker_timestamp": 1667789884.1739006, "st_worker_time": 2441.5834532800363, "st_worker_iter": 0}
